Name,Extension,EntryNumber,SequenceNumber,ParentEntryNumber,ParentSequenceNumber,ParentPath,UpdateSequenceNumber,UpdateTimestamp,UpdateReasons,FileAttributes,OffsetToData,SourceFile
LightningSand.CFD,.CFD,781,17,37,1,,225568,2023-10-11 12:24:15.3482968,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,225568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,17,38,1,,225664,2023-10-11 12:24:15.3482968,FileCreate,Archive,225664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,17,38,1,,225760,2023-10-11 12:24:15.3482968,DataExtend|FileCreate,Archive,225760,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,17,38,1,,225856,2023-10-11 12:24:15.3503432,DataOverwrite|DataExtend|FileCreate,Archive,225856,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,225952,2023-10-11 12:24:15.3503432,DataOverwrite,Archive,225952,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,17,38,1,,226032,2023-10-11 12:24:15.3512992,DataOverwrite|DataExtend|FileCreate|Close,Archive,226032,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,17,38,1,,226128,2023-10-11 12:24:15.3512992,RenameOldName,Archive,226128,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_BB619C6B03590ABE0095DCD5,,782,17,38,1,,226224,2023-10-11 12:24:15.3512992,RenameNewName,Archive,226224,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_BB619C6B03590ABE0095DCD5,,782,17,38,1,,226344,2023-10-11 12:24:15.3512992,FileDelete|RenameNewName|Close,Archive,226344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,226464,2023-10-11 12:24:15.3512992,DataOverwrite|Close,Archive,226464,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,226544,2023-10-11 12:24:15.3532976,DataOverwrite,Archive,226544,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,226632,2023-10-11 12:24:15.3532976,DataOverwrite|Close,Archive,226632,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,226720,2023-10-11 12:24:15.3572975,Close,Archive,226720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,17,37,1,,226808,2023-10-11 12:24:15.3592979,DataTruncation,Archive,226808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,17,37,1,,226904,2023-10-11 12:24:15.3592979,DataTruncation|FileDelete|Close,Archive,226904,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,227000,2023-10-11 12:24:15.4226619,FileCreate,Archive,227000,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,227096,2023-10-11 12:24:15.4236567,FileCreate|SecurityChange,Archive,227096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,227192,2023-10-11 12:24:15.4236567,DataExtend|FileCreate|SecurityChange,Archive,227192,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,227288,2023-10-11 12:24:15.4256839,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,227288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,227384,2023-10-11 12:24:15.4256839,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,227384,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,18,38,1,,227480,2023-10-11 12:24:15.4266546,FileCreate,Archive,227480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,18,38,1,,227576,2023-10-11 12:24:15.4266546,DataExtend|FileCreate,Archive,227576,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,18,38,1,,227672,2023-10-11 12:24:15.4276564,DataOverwrite|DataExtend|FileCreate,Archive,227672,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,227768,2023-10-11 12:24:15.4286561,DataOverwrite,Archive,227768,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,18,38,1,,227848,2023-10-11 12:24:15.4286561,DataOverwrite|DataExtend|FileCreate|Close,Archive,227848,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,18,38,1,,227944,2023-10-11 12:24:15.4286561,RenameOldName,Archive,227944,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_FD0B7FCED8342C68AE08DA93,,782,18,38,1,,228040,2023-10-11 12:24:15.4286561,RenameNewName,Archive,228040,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_FD0B7FCED8342C68AE08DA93,,782,18,38,1,,228160,2023-10-11 12:24:15.4286561,FileDelete|RenameNewName|Close,Archive,228160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,228280,2023-10-11 12:24:15.4296649,DataOverwrite|Close,Archive,228280,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,228360,2023-10-11 12:24:15.4306552,DataOverwrite,Archive,228360,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,228448,2023-10-11 12:24:15.4316546,DataOverwrite|Close,Archive,228448,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,228536,2023-10-11 12:24:15.4348088,Close,Archive,228536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,228624,2023-10-11 12:24:15.4368082,DataTruncation,Archive,228624,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,18,37,1,,228720,2023-10-11 12:24:15.4368082,DataTruncation|FileDelete|Close,Archive,228720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,228816,2023-10-11 12:24:15.5018692,FileCreate,Archive,228816,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,228912,2023-10-11 12:24:15.5019871,FileCreate|SecurityChange,Archive,228912,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,229008,2023-10-11 12:24:15.5019871,DataExtend|FileCreate|SecurityChange,Archive,229008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,229104,2023-10-11 12:24:15.5040298,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,229104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,229200,2023-10-11 12:24:15.5040298,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,229200,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,19,38,1,,229376,2023-10-11 12:24:15.5050318,FileCreate,Archive,229376,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,19,38,1,,229472,2023-10-11 12:24:15.5050318,DataExtend|FileCreate,Archive,229472,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,19,38,1,,229568,2023-10-11 12:24:15.5070328,DataOverwrite|DataExtend|FileCreate,Archive,229568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,229664,2023-10-11 12:24:15.5070328,DataOverwrite,Archive,229664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,19,38,1,,229744,2023-10-11 12:24:15.5080100,DataOverwrite|DataExtend|FileCreate|Close,Archive,229744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,19,38,1,,229840,2023-10-11 12:24:15.5080100,RenameOldName,Archive,229840,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_F6C37DF8B3FE37857E64374B,,782,19,38,1,,229936,2023-10-11 12:24:15.5080100,RenameNewName,Archive,229936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_F6C37DF8B3FE37857E64374B,,782,19,38,1,,230056,2023-10-11 12:24:15.5080100,FileDelete|RenameNewName|Close,Archive,230056,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,230176,2023-10-11 12:24:15.5080100,DataOverwrite|Close,Archive,230176,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,230256,2023-10-11 12:24:15.5099950,DataOverwrite,Archive,230256,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,230344,2023-10-11 12:24:15.5110088,DataOverwrite|Close,Archive,230344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,230432,2023-10-11 12:24:15.5149933,Close,Archive,230432,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,230520,2023-10-11 12:24:15.5159939,DataTruncation,Archive,230520,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,19,37,1,,230616,2023-10-11 12:24:15.5169947,DataTruncation|FileDelete|Close,Archive,230616,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,230712,2023-10-11 12:24:15.5807738,FileCreate,Archive,230712,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,230808,2023-10-11 12:24:15.5807738,FileCreate|SecurityChange,Archive,230808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,230904,2023-10-11 12:24:15.5807738,DataExtend|FileCreate|SecurityChange,Archive,230904,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,231000,2023-10-11 12:24:15.5838167,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,231000,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,231096,2023-10-11 12:24:15.5838167,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,231096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,20,38,1,,231192,2023-10-11 12:24:15.5848133,FileCreate,Archive,231192,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,20,38,1,,231288,2023-10-11 12:24:15.5848133,DataExtend|FileCreate,Archive,231288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,20,38,1,,231384,2023-10-11 12:24:15.5858300,DataOverwrite|DataExtend|FileCreate,Archive,231384,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,231480,2023-10-11 12:24:15.5858300,DataOverwrite,Archive,231480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,20,38,1,,231560,2023-10-11 12:24:15.5867826,DataOverwrite|DataExtend|FileCreate|Close,Archive,231560,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,20,38,1,,231656,2023-10-11 12:24:15.5867826,RenameOldName,Archive,231656,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_48DDDAD5CB6C86F7F8390F89,,782,20,38,1,,231752,2023-10-11 12:24:15.5867826,RenameNewName,Archive,231752,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_48DDDAD5CB6C86F7F8390F89,,782,20,38,1,,231872,2023-10-11 12:24:15.5867826,FileDelete|RenameNewName|Close,Archive,231872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,231992,2023-10-11 12:24:15.5867826,DataOverwrite|Close,Archive,231992,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,232072,2023-10-11 12:24:15.5887825,DataOverwrite,Archive,232072,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,232160,2023-10-11 12:24:15.5887825,DataOverwrite|Close,Archive,232160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,232248,2023-10-11 12:24:15.5927805,Close,Archive,232248,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,232336,2023-10-11 12:24:15.5947829,DataTruncation,Archive,232336,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,20,37,1,,232432,2023-10-11 12:24:15.5947829,DataTruncation|FileDelete|Close,Archive,232432,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,232528,2023-10-11 12:24:15.6574653,FileCreate,Archive,232528,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,232624,2023-10-11 12:24:15.6584614,FileCreate|SecurityChange,Archive,232624,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,232720,2023-10-11 12:24:15.6584614,DataExtend|FileCreate|SecurityChange,Archive,232720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,232816,2023-10-11 12:24:15.6604844,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,232816,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,232912,2023-10-11 12:24:15.6604844,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,232912,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,21,38,1,,233008,2023-10-11 12:24:15.6614845,FileCreate,Archive,233008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,21,38,1,,233104,2023-10-11 12:24:15.6614845,DataExtend|FileCreate,Archive,233104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,21,38,1,,233200,2023-10-11 12:24:15.6634620,DataOverwrite|DataExtend|FileCreate,Archive,233200,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,233296,2023-10-11 12:24:15.6634620,DataOverwrite,Archive,233296,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,21,38,1,,233376,2023-10-11 12:24:15.6644603,DataOverwrite|DataExtend|FileCreate|Close,Archive,233376,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,21,38,1,,233472,2023-10-11 12:24:15.6644603,RenameOldName,Archive,233472,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_8A8290F12B576FF566761B6F,,782,21,38,1,,233568,2023-10-11 12:24:15.6644603,RenameNewName,Archive,233568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_8A8290F12B576FF566761B6F,,782,21,38,1,,233688,2023-10-11 12:24:15.6644603,FileDelete|RenameNewName|Close,Archive,233688,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,233808,2023-10-11 12:24:15.6644603,DataOverwrite|Close,Archive,233808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,233888,2023-10-11 12:24:15.6664604,DataOverwrite,Archive,233888,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,233976,2023-10-11 12:24:15.6664604,DataOverwrite|Close,Archive,233976,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,234064,2023-10-11 12:24:15.6722142,Close,Archive,234064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,234152,2023-10-11 12:24:15.6742238,DataTruncation,Archive,234152,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,21,37,1,,234248,2023-10-11 12:24:15.6742238,DataTruncation|FileDelete|Close,Archive,234248,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,234344,2023-10-11 12:24:15.7355131,FileCreate,Archive,234344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,234440,2023-10-11 12:24:15.7355131,FileCreate|SecurityChange,Archive,234440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,234536,2023-10-11 12:24:15.7355131,DataExtend|FileCreate|SecurityChange,Archive,234536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,234632,2023-10-11 12:24:15.7389498,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,234632,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,234728,2023-10-11 12:24:15.7389498,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,234728,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,22,38,1,,234824,2023-10-11 12:24:15.7399227,FileCreate,Archive,234824,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,22,38,1,,234920,2023-10-11 12:24:15.7399227,DataExtend|FileCreate,Archive,234920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,22,38,1,,235016,2023-10-11 12:24:15.7409291,DataOverwrite|DataExtend|FileCreate,Archive,235016,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,235112,2023-10-11 12:24:15.7409291,DataOverwrite,Archive,235112,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,22,38,1,,235192,2023-10-11 12:24:15.7419199,DataOverwrite|DataExtend|FileCreate|Close,Archive,235192,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,22,38,1,,235288,2023-10-11 12:24:15.7419199,RenameOldName,Archive,235288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_75A701C5561E7DE31E71D1BC,,782,22,38,1,,235384,2023-10-11 12:24:15.7419199,RenameNewName,Archive,235384,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_75A701C5561E7DE31E71D1BC,,782,22,38,1,,235504,2023-10-11 12:24:15.7419199,FileDelete|RenameNewName|Close,Archive,235504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,235624,2023-10-11 12:24:15.7419199,DataOverwrite|Close,Archive,235624,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,235704,2023-10-11 12:24:15.7439191,DataOverwrite,Archive,235704,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,235792,2023-10-11 12:24:15.7439191,DataOverwrite|Close,Archive,235792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,235880,2023-10-11 12:24:15.7479189,Close,Archive,235880,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,235968,2023-10-11 12:24:15.7499197,DataTruncation,Archive,235968,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,22,37,1,,236064,2023-10-11 12:24:15.7499197,DataTruncation|FileDelete|Close,Archive,236064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,236160,2023-10-11 12:24:15.8142195,FileCreate,Archive,236160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,236256,2023-10-11 12:24:15.8152156,FileCreate|SecurityChange,Archive,236256,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,236352,2023-10-11 12:24:15.8152156,DataExtend|FileCreate|SecurityChange,Archive,236352,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,236448,2023-10-11 12:24:15.8172514,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,236448,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,236544,2023-10-11 12:24:15.8172514,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,236544,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,23,38,1,,236640,2023-10-11 12:24:15.8182508,FileCreate,Archive,236640,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,23,38,1,,236736,2023-10-11 12:24:15.8182508,DataExtend|FileCreate,Archive,236736,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,23,38,1,,236832,2023-10-11 12:24:15.8202159,DataOverwrite|DataExtend|FileCreate,Archive,236832,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,236928,2023-10-11 12:24:15.8202159,DataOverwrite,Archive,236928,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,23,38,1,,237008,2023-10-11 12:24:15.8212152,DataOverwrite|DataExtend|FileCreate|Close,Archive,237008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,23,38,1,,237104,2023-10-11 12:24:15.8212152,RenameOldName,Archive,237104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_BB1E8717D16C07942DC9DBF2,,782,23,38,1,,237200,2023-10-11 12:24:15.8212152,RenameNewName,Archive,237200,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sdmys_BB1E8717D16C07942DC9DBF2,,782,23,38,1,,237320,2023-10-11 12:24:15.8212152,FileDelete|RenameNewName|Close,Archive,237320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,237440,2023-10-11 12:24:15.8212152,DataOverwrite|Close,Archive,237440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,237568,2023-10-11 12:24:15.8231210,DataOverwrite,Archive,237568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,237656,2023-10-11 12:24:15.8235786,DataOverwrite|Close,Archive,237656,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
$TxfLog.blf,.blf,33,1,30,1,,237744,2023-10-11 12:24:15.8265851,Close,Archive,237744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,237832,2023-10-11 12:24:15.8285949,DataTruncation,Archive,237832,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,23,37,1,,237928,2023-10-11 12:24:15.8285949,DataTruncation|FileDelete|Close,Archive,237928,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,24,37,1,,238024,2023-10-11 12:24:15.8924168,FileCreate,Archive,238024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,24,37,1,,238120,2023-10-11 12:24:15.8934147,FileCreate|SecurityChange,Archive,238120,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,24,37,1,,238216,2023-10-11 12:24:15.8934147,DataExtend|FileCreate|SecurityChange,Archive,238216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,24,37,1,,238312,2023-10-11 12:24:15.8954468,DataOverwrite|DataExtend|FileCreate|SecurityChange,Archive,238312,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
LightningSand.CFD,.CFD,781,24,37,1,,238408,2023-10-11 12:24:15.8954468,DataOverwrite|DataExtend|FileCreate|SecurityChange|Close,Archive,238408,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,24,38,1,,238504,2023-10-11 12:24:15.8964117,FileCreate,Archive,238504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,24,38,1,,238600,2023-10-11 12:24:15.8964117,DataExtend|FileCreate,Archive,238600,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,24,38,1,,238696,2023-10-11 12:24:15.8974146,DataOverwrite|DataExtend|FileCreate,Archive,238696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB,.DB,39,1,38,1,,238792,2023-10-11 12:24:15.8984136,DataOverwrite,Archive,238792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
SYMEFA.DB-journal,.DB-journal,782,24,38,1,,238872,2023-10-11 12:24:15.8984136,DataOverwrite|DataExtend|FileCreate|Close,Archive,238872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
